Gender,Residence,Study_Level,Faculty,Grad_School,Visiting_Faculty_GradSchool,Affiliation_Program,Weekday_Schedule_Satisfaction,Weekend_Schedule_Satisfaction,Understanding_Routes,UseMore_IfFrequent,App_Helping_Ring,MostValuable_Improvement,Overall_Satisfaction,Open_Comments,Department,Problem_LateBus,Problem_TooCrowded,Problem_LongWait,Problem_NotMyRoute,Problem_RouteConfusing,Problem_HoursMismatch,Problem_NotClean,Problem_DriverBehavior,Freq_Taxi,Freq_Ring,Freq_Walking,Freq_Hitchhiking,Freq_PersonalVehicle,Weekday_Ring_Frequency,Weekend_Ring_Frequency,Avg_Wait_Time,Reason_Free,Reason_No_private_car,Reason_Most_convenient,Reason_Fastest,Reason_Better_for_environment,Reason_Hard_to_find_parking,Purpose_Going_to_A1_Gate,Purpose_Going_to_A2_Gate,Purpose_Going_to_department,Purpose_Going_to_East_Dorms,Purpose_Going_to_West_Dorms,Purpose_Going_to_cafeteria,Purpose_Going_to_library,Purpose_Going_to_sports_facilitie,Route_Brown_A1___A1,Route_Turquoise_West___A2,Route_Orange_West___A2,Route_Yellow_A2___East,Route_Red_East___A2,Route_Navy_Blue_East___East,Route_Purple_A1___A1,TimeWkday_Morning_08:00_11:00,TimeWkday_Midday_11:00_15:00,TimeWkday_Afternoon_15:00_19:00,TimeWkday_Late_19:00_23:00,TimeWkend_Morning_08:00_11:00,TimeWkend_Midday_11:00_15:00,TimeWkend_Afternoon_15:00_19:00,TimeWkend_Late_19:00_23:00,Total_Usage_Score,Problem_Severity_Index,Heavy_User,Residence_Simplified,Route_Count,Purpose_Count,Reason_Count,UseMore_Binary
Female,Off-campus (within walking distance),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,2,2.0,Yes,1.0,Better real-time tracking,2.0,,Chemistry,3,4,4,2,3,3,2,2,3,2,4,4,1,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.875,0,Off_Campus_Near,2,1,2,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,4,2,4.0,Yes,4.0,Better route coverage,4.0,,Chemical Engineering,4,4,4,5,1,2,4,4,3,5,4,2,1,3,2,2,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,3.5,1,East_Dorms,1,5,4,1.0
Female,Off-campus (within walking distance),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,4,1,4.0,Yes,3.0,More frequent buses,3.0,,Philosophy,2,4,3,4,2,3,1,1,2,5,4,3,3,5,2,2,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,7,2.5,1,Off_Campus_Near,3,4,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,2,2.0,Yes,2.0,Better route coverage,2.0,,Psychology,3,5,4,4,3,4,5,2,2,4,4,3,1,3,3,3,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,6,3.75,1,West_Dorms,4,4,1,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Engineering,,,,4,3,3.0,Not sure,4.0,Extended service hours,4.0,Normal zamanda sık gelse de hafta sonu veya akşam saatlerinde sınav ya da etkinlik vs olduğunda kampüsten çıkmak işkenceye dönüyor çünkü sıklığının az olduğunu düşünüyorum bu yüzden de gelince kalabalık oluyor ayni zamanda kışın bazen ısıtıcıyi cok açıyorlar zatem hepimiz montla biniyoruz ve bazen montu çıkaracak yer bile olmuyor,Electrical and Electronics Engineering,1,3,2,3,2,3,1,1,2,4,4,2,3,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2.0,1,Off_Campus_Far,1,3,2,
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Education,,,,3,1,3.0,Yes,1.0,Better route coverage,3.0,Batı yurtları bölgesine hafta içi ulaşım çok zor ringler ile ve a2 ringlerinin de saatlerinin 18den sonra bitiyor olması çok fazla sorun yaratıyor. Metroya ulaşabilmek için 1 saat yürümek zorunda kalıyoruz,Primary and Preschool Education,4,5,4,5,2,3,2,1,3,4,4,5,1,5,1,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,6,3.25,1,East_Dorms,2,2,3,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,2,5.0,Yes,3.0,More frequent buses,2.0,,Chemistry,3,5,4,3,1,1,5,2,2,3,4,2,1,1,2,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,3,3.0,0,West_Dorms,3,3,1,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,3.0,No,4.0,Extended service hours,3.0,Gece sefer sayısı artması,Statistics,4,3,3,3,5,2,2,2,1,3,5,3,1,1,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,3.0,0,East_Dorms,3,3,1,0.0
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,3,4,3.0,No,5.0,Better real-time tracking,4.0,,Statistics,2,3,2,1,2,1,1,1,2,3,4,2,1,1,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,2,1.625,0,East_Dorms,3,3,1,0.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,4,2,3.0,Yes,5.0,Extended service hours,4.0,hafta içi batıdan doğuya dönmek çok zor oluyor geç saatlerde,Sociology,3,5,4,3,3,5,3,3,1,5,4,2,1,5,3,5,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,8,3.625,1,East_Dorms,3,3,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,1,3,5.0,Yes,5.0,Better route coverage,1.0,Kullanma sebebime ekleme olarak gece güvenlik sorununu eklemek istiyorum. Ayrıca şu anki mor ve lacivert ringlerin efficient olmadığını düşünüyorum. Batıya gitmeden önce bütün kampüsü dolaşmak yerine kapılardan birinden batı yurtlara sonra kampüs turu sonre tekrar batı yurtlar yapması mantıklı olur. Şu anki sisteme akiam ringleri a1de doluyo(ilk durak) sonra doğuda biraz boşalıyor. Ben genrlde kütüphaneden yurda gitmek için kkmden biniyorum. 4 5 kişilik yer oluyor ve o da doluyor kkmde. Sonrasınds bölümler duraklarından geçmesi mantıksız çünkü yer olmadığı için inssnlar o duraklardan binemiyor. Onun yerine kampüs dışından batıya giden insanları batıya bıraktığı sonra doğudan ve bölümlerden batıya giden insanları 2. Turda batıya bıraktığı bir hat düzenlemesi daha yararlı olabilir. Eski a2den kalkan gri ringler bu açıdan daha verimliydi. Ayrıca mor ringlerin bu hali zaman açısından çok uzun. Kütüphaneden batıya yürüsen 20 dk ringle daha uzun. Köpeklerden korkmasam ve geceleri çok soğuk olmasa asla mor ringleri kullanmazdım.,Industrial Engineering,1,5,4,5,1,1,1,1,1,5,5,4,1,5,3,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,8,2.375,1,West_Dorms,4,4,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,2,5.0,Yes,5.0,Better route coverage,2.0,"Gündüz saatlerinde bölümlerden batıya giden ring yok ve akşam saatlerinde de yurtlardan kapılara giden ring yok, bunların iyileştirilmesi gerektiğini düşünüyorum ",Psychology,2,4,4,5,1,3,5,2,3,5,3,2,1,5,2,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,7,3.25,1,West_Dorms,2,4,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,1,1,5.0,Yes,5.0,More frequent buses,3.0,"sarı kırmızı ringin batıya gitmesi gerekiyor gündüz hiçbir şekilde batıya dönemiyoruz bölümlerden
Akşam beş buçuk sekiz buçuk arası batidan herhangi bir cikisa gidilmiyor bunun da halledilmesi lazim",International Relations,1,5,3,5,1,1,1,1,2,4,3,3,1,5,3,2,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,8,2.25,1,West_Dorms,5,6,4,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,2,1.0,Yes,4.0,Better real-time tracking,3.0,ring hatları ve seferleri hala karısık anlık takip de zor,Biology,3,4,2,1,5,3,1,2,2,3,4,3,1,1,2,3,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,2.625,0,East_Dorms,1,3,3,1.0
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Engineering,,,,3,1,1.0,Yes,5.0,Extended service hours,4.0,,Computer Engineering,3,3,4,2,2,5,4,3,2,4,5,3,4,5,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,6,3.25,1,Off_Campus_Far,2,2,1,1.0
Other,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,3,1,1.0,Yes,1.0,More frequent buses,4.0,,Psychology,2,3,5,2,2,3,1,1,2,5,4,3,1,3,1,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4,2.375,1,Off_Campus_Far,2,3,4,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,4,4,5.0,Yes,1.0,Better real-time tracking,4.0,,International Relations,2,4,3,2,4,4,1,1,2,3,5,5,1,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2.625,0,Off_Campus_Far,1,1,1,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,1,3,5.0,Yes,3.0,Better route coverage,1.0,"Akşam mor ring rotası yeniden planlanmalı batı yurttan doğu yurtlara gidilmiyor dondurucu soğukta zifiri karanlıkta (lambalar da çalışmıyor) inşaattan ya da devrim kavşağından yürüyoruz, akşam dokuzdan sonra kadınlara durak yok uygulaması olsa ne olacak ring batı yurtlardan doğuya giderken ki dönüşünde doğu yurtlar durağından geçmiyor bile. 

Duraksız ring uygulamasını kampüs içi kadınlara yönelik taciz sorununu çözmekten ziyade sorunun asıl kaynağını gözardı etmeye yarayan bir tür reklam/ yara bandı olduğunu düşünüyorum. Okul yönetimi önce tacizci olduğu kesinleşen onlarca bireylere uzaklaştırma versin işlem başlatsın.

Mor ring rotasından daha kötü lacivert ringle asla hiçbir metro hattına gidemiyorsunuz kahverengi ringe aktarma yapmadıkça ki bu bile süreci oldukça uzatıyor kullanıcı için, bunun dışında iki dakika geç kalsa lacivert ring aktarma yapmaya kahverengi a1 ringine binemiyorsunuz, lacivert ringe ek 20 dakika daha beklemek durumundasınız en iyi ihtimalle.",Statistics,3,3,3,4,1,3,1,5,2,4,4,3,1,4,3,4,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,7,2.875,1,East_Dorms,3,5,1,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,2,3,3.0,Yes,5.0,More frequent buses,1.0,,International Relations,3,4,3,4,2,5,1,2,2,5,4,4,1,5,3,3,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,8,3.0,1,East_Dorms,2,5,2,1.0
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,4,3,5.0,Yes,5.0,More frequent buses,4.0,,Mechanical Engineering,4,4,3,3,1,4,1,1,1,5,5,2,1,5,3,2,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,8,2.625,1,East_Dorms,3,6,4,1.0
Other,Off-campus (within walking distance),Undergraduate (Bachelor’s),Faculty of Engineering,,,,3,1,2.0,Yes,2.0,More frequent buses,3.0,,Food Engineering,5,4,4,3,2,3,1,1,2,5,3,4,1,4,0,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,2.875,1,Off_Campus_Near,3,5,4,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,4.0,Yes,2.0,Extended service hours,3.0,"01.00 metrosuyla okula gelenler için ek bir mor ring oluşturulmalı. Sarı ring saatleri 2021-2022'deki gibi, 5 dakikada bir olmalı.",Psychology,4,5,5,4,1,3,2,2,2,5,2,5,1,5,3,4,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,8,3.25,1,West_Dorms,3,6,3,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Engineering,,,,3,1,1.0,Yes,1.0,Extended service hours,2.0,"Akşam saatlerinde 19dan sonra daha sık aralıklarla metroya giden ring seferi ihtiyacının olduğunu düşünüyorum. Yoksa akşamları soğukta zor oluyor gerçekten , teşekkürler…",Civil Engineering,3,4,4,2,4,3,2,1,2,4,2,4,3,5,1,4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,6,2.875,1,Off_Campus_Far,4,3,1,1.0
Male,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,3,2,2.0,Yes,1.0,Better route coverage,3.0,,Economics,2,4,3,5,2,2,2,1,1,5,4,3,1,3,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5,2.625,1,West_Dorms,2,1,2,1.0
Female,Off-campus (within walking distance),Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,1,2.0,Yes,1.0,Extended service hours,2.0,"yeni duraklar eklenerek ve saatler esnetilerek yaklaşan kış için biz öğrencilere olunmalı, gece seferleri sayesinde güvenli bir kampüs ortamı oluşturulmalı",Philosophy,3,4,4,4,5,3,4,3,2,3,5,3,1,3,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4,3.75,1,Off_Campus_Near,3,2,2,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,1,1,3.0,Yes,3.0,More frequent buses,3.0,gece ringleri!!!!!,Political Science and Public Administration,5,4,4,4,4,4,2,1,3,3,4,4,1,4,1,5,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,3.5,1,East_Dorms,2,3,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,3,1,2.0,Yes,2.0,Better route coverage,2.0,,Mining Engineering,3,5,4,5,4,3,4,1,2,4,4,2,1,4,2,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,6,3.625,1,West_Dorms,2,3,1,1.0
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,4,2,4.0,Not sure,4.0,Extended service hours,3.0,Gece saatlerinde de ring olmalı a1 ve a2 yi gezen en azından 1 saat ara ile,Economics,3,3,4,3,1,2,1,1,2,4,5,3,1,4,2,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,6,2.25,1,East_Dorms,1,2,3,
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,1,1,3.0,Yes,5.0,Extended service hours,3.0,,Psychology,2,3,4,2,4,4,1,1,4,5,4,3,1,2,2,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,4,2.625,0,West_Dorms,1,2,2,1.0
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,3,2,3.0,Yes,1.0,More frequent buses,3.0,,Economics,3,3,3,2,4,2,2,2,2,4,4,3,1,3,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,4,2.625,1,East_Dorms,2,3,3,1.0
Male,Off-campus (within walking distance),Undergraduate (Bachelor’s),Faculty of Engineering,,,,2,2,3.0,Yes,3.0,Extended service hours,3.0,24 saat ring sistemi ve ders saatlerine göre sıklaştırılmış ringler daha da iyi olurdu.,Computer Engineering,3,4,5,4,2,4,2,1,3,2,4,4,1,1,1,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,2,3.125,0,Off_Campus_Near,4,3,3,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,2,2,4.0,Yes,5.0,More frequent buses,3.0,,International Relations,2,4,3,2,1,3,2,3,2,5,5,2,1,5,2,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,7,2.5,1,East_Dorms,2,3,1,1.0
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,3,3,3.0,Yes,3.0,Extended service hours,3.0,,Economics,3,3,2,2,3,3,3,2,2,3,3,2,1,5,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,6,2.625,1,East_Dorms,4,2,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Architecture,,,,2,1,3.0,Yes,5.0,More frequent buses,3.0,,City and Regional Planning,3,5,4,4,2,2,1,3,2,4,5,2,1,5,3,3,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,8,3.0,1,West_Dorms,3,4,3,1.0
Male,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,3,2,1.0,Yes,2.0,More frequent buses,2.0,,Mining Engineering,5,5,5,3,5,3,2,1,1,4,5,4,1,5,3,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,8,3.625,1,West_Dorms,4,4,1,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,3,1,5.0,Yes,4.0,Better route coverage,3.0,A1 kapısına giden ringlerde doğu yurtları durağının da olması ve hafta sonu ring sıklığının artması çok faydalı olurdu,Sociology,1,5,3,4,2,4,3,2,3,5,4,1,2,5,3,2,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,8,3.0,1,East_Dorms,3,3,4,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Education,,,,3,2,4.0,Yes,4.0,More frequent buses,3.0,,Mathematics and Science Education,4,4,5,2,3,4,2,5,3,4,4,3,2,5,3,4,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,8,3.625,1,Off_Campus_Far,2,3,1,1.0
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Engineering,,,,2,1,3.0,Yes,4.0,More frequent buses,3.0,,Petroleum and Natural Gas Engineering,2,3,3,4,3,4,3,1,2,4,4,4,1,3,2,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5,2.875,1,Off_Campus_Far,2,2,4,1.0
Male,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Engineering,,,,1,2,4.0,Yes,3.0,More frequent buses,3.0,hafta içi 17.30 ve 20.30 arası doğu yurtlara gitmek için ring olması,Environmental Engineering,4,4,3,2,1,4,2,2,2,4,2,1,1,5,3,5,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,8,2.75,1,Off_Campus_Far,4,3,2,1.0
Other,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Engineering,,,,2,1,3.0,Yes,3.0,Improved punctuality,1.0,Just make them follow a properly defined schedule man...,Geological Engineering,5,5,4,2,2,2,3,5,2,5,2,3,1,4,2,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,3.5,1,Off_Campus_Far,1,1,3,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,3,1,2.0,Yes,2.0,Extended service hours,2.0,"Gündüz bölümlerden ve doğudan batıya giden ring yok. Haftasonu ring seferleri çok seyrek, batıdan ulaşım çok zor oluyor. Sınav dönemlerinde geçe kadar çalışıldığı için ringe binilemiyor. ",Biology,3,4,4,4,3,4,3,2,2,4,3,3,1,4,2,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,6,3.375,1,West_Dorms,3,3,1,1.0
Male,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,2,1,5.0,Yes,5.0,More frequent buses,2.0,,Industrial Engineering,2,4,3,3,1,2,1,2,2,4,5,4,1,4,3,2,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,7,2.25,1,East_Dorms,3,3,3,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,2,2,2.0,Yes,3.0,Extended service hours,3.0,,Psychology,4,5,4,3,4,4,2,3,3,4,4,3,1,3,2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,5,3.625,1,West_Dorms,2,3,2,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Economic and Administrative Sciences,,,,2,1,3.0,Yes,3.0,More frequent buses,2.0,,Business Administration,2,4,4,4,2,4,4,1,1,3,4,1,1,3,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,3.125,1,Off_Campus_Far,2,2,1,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Education,,,,3,3,2.0,Yes,5.0,Extended service hours,3.0,Sefer saatleri uzatılmalı ,Mathematics and Science Education,3,4,3,3,5,3,4,2,3,4,5,3,1,5,3,2,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,8,3.375,1,West_Dorms,1,4,2,1.0
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Education,,,,4,2,3.0,Yes,4.0,Better route coverage,3.0,,Mathematics and Science Education,3,3,4,4,3,3,3,2,2,5,4,2,1,5,2,3,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,7,3.125,1,East_Dorms,2,5,2,1.0
Female,Off-campus (far from campus),Undergraduate (Bachelor’s),Faculty of Engineering,,,,4,3,3.0,Yes,4.0,More frequent buses,3.0,,Mining Engineering,3,4,4,4,3,4,2,2,1,4,4,2,1,3,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,3.25,1,Off_Campus_Far,2,2,3,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,1,1,4.0,Yes,2.0,More frequent buses,2.0,,Molecular Biology and Genetics,4,4,5,3,1,2,2,2,1,4,4,2,1,5,3,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,8,2.875,1,West_Dorms,4,8,4,1.0
Male,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Engineering,,,,4,3,2.0,Not sure,4.0,Better real-time tracking,3.0,,Mechanical Engineering,3,4,3,4,4,5,2,2,1,4,5,2,1,3,3,3,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,6,3.375,1,West_Dorms,4,5,2,
Female,"East Dorms (1st Dorm, 2nd Dorm, 16th Guesthouse, etc.)",Undergraduate (Bachelor’s),Faculty of Arts and Sciences,,,,4,3,4.0,Yes,5.0,Extended service hours,3.0,,Psychology,2,4,4,2,1,4,2,1,2,4,3,4,3,3,2,3,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,5,2.5,1,East_Dorms,2,7,2,1.0
Female,"West Dorms (Isa Demiray Student Dormitory, 19th Dorm, etc.)",Undergraduate (Bachelor’s),Faculty of Education,,,,1,1,3.0,Yes,2.0,Better route coverage,2.0,,Foreign Languages Education,3,4,5,5,3,5,1,1,3,4,4,4,1,4,3,4,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,7,3.375,1,West_Dorms,4,5,2,1.0
